The trip was fast , but the rate of people dying was the highest in the history of transportation to Australia .	simple
I have never met his girlfriend but I have seen her .	simple
Named because it resembles a ladder , the ladder frame is the simplest and oldest of all designs .	simple
Males and females look very similar except during the breeding season when the most conspicuous difference is a swollen gland around the male 's vent .	complex
Your professor must be notified in advance if you are planning to take his classes next semester .	simple
Since metals are good conductors of electricity , they are valuable in electrical tools and for carrying an electric current over long distances with little energy loss .	simple
It is important to help students to succeed .	simple
Some of the Mortier de 12 pouces were used for coastal defense , in which case they were fixed on solid metal platforms .	complex
In 2009 , the club decided to become an alliance club starting in 2010 .	simple
Radymno is a small town , but it is extremely developed in terms of sport .	simple
The lake has a length , from northwest to southeast , of 22 km ; its maximum width is 12 km .	simple
To hunt fish the eagle swoops down over the water and snatches the fish out of the water with its talons .	complex
The rugged coastline has been the scene of a number of shipwrecks .	complex
A volcanologist is a person who studies volcanoes and their eruptions .	complex
If two computers send data at the same time , a collision will occur .	simple
The film was not a box office success .	simple
The ruined walls of the observatory are a prominent feature on the summit .	simple
Many of the existing plant and most animal species have apparently undergone polyploidization in their evolutionary history .	complex
Costa Rica has developed high education levels .	simple
Carbon dioxide is a greenhouse gas .	simple
Viral populations do not grow through cell division , because they do not have cells .	simple
Where did you buy that beautiful pair of pajamas ?	simple
A consultant is usually an expert or an experienced professional in a specific field and has a wide knowledge of the subject matter .	simple
Flora and fauna are relatively scarce due to the harsh climate .	complex
Megan started playing soccer during the summer break .	simple
The median income for a household in the county was $ 64,294 .	simple
There are two objects , one convex and one concave , that can both be called regular icosahedra .	complex
The geodetic center of North America is located within the county .	simple
If they had gone north , we could have followed them .	simple
The shopping mall is located on both the northern and the southern side of the E4 motorway and is connected with a covered bridge spanning across the motorway .	simple
The metal-carbon bond in organometallic compounds is generally highly covalent .	complex
Some reviewers were critical towards certain aspects of the game .	simple
It is sometimes seen in older deeds and contracts as a more traditional way of using terms of reference .	simple
Milkweeds have three defenses to limit damage by caterpillars and other insects : hairs on the leaves , toxins , and latex fluids .	complex
Colonies averaging 75 - 80 individuals live together in complex systems of burrows in arid African deserts .	complex
Concerts involving a greater number of artists , especially those that last for days , are known as festivals .	simple
There is also the last type of a jigsaw puzzle , it is considered a 3D puzzle but made from a 2D pieces .	simple
Hamsters are more crepuscular than nocturnal and , in the wild , remain underground during the day to avoid being caught by predators .	complex
Cultivation of watercress is practical on both a large-scale and a garden-scale .	simple
From 2014 the museum faced budget cuts that dropped its maintenance to less than R $ 520,000 annually .	simple
The Canons were not intended to be a comprehensive explanation of Reformed doctrine , but only an exposition on the five points of doctrine in dispute .	complex
World population will decline from about 2040 .	simple
The Sachertorte consists of a chocolate sponge cake with a thin layer of apricot jam in the middle and dark chocolate icing on the top and sides .	simple
A major upgrade took place place between 2010 and is expected to be completed in 2015 .	simple
Bioorganic chemistry is that branch of life science , which deals with the study of biological processes using chemical methods .	simple
In 2011 , it had a population of 470,766 and a population density of 80 / km2 .	simple
The mantle cavity functions as a respiratory chamber in all molluscs .	complex
He went down the stairs to the first floor cafeteria which had around a hundred people in it .	simple
In the 1970s , glass-ceramic cooktops started to appear .	simple
The museum does research and public service work .	simple
When the British were alerted to the presence of the new position the next day , they mounted an attack against them .	simple
Do you want to read this book ?	simple
The red kangaroo is a very large kangaroo .	simple
Covering an area of 3263 km2 and with a population of about 128,000 it is the smallest , least populous , and least densely populated region of Italy .	simple
These are large birds , with colorful male plumage , but are nevertheless difficult to see in the dense vegetation they inhabit .	complex
There are many different versions of the lyrics to the song .	simple
The wrestler holds both the opponent 's arms under his / her own , and delivers a series of headbutts to the opponent , who is unable to counter .	simple
A flounder 's food is mainly fish spawn , crustaceans , polychaetes and small fish .	complex
In the 1680s and 1690s , two French composers added carols into their works .	complex
Porcelain originated in China , and ' china ' is the common name of the product .	simple
Ragtime fell out of favor as jazz claimed the public 's imagination after 1917 , but there have been numerous revivals since .	complex
In 1792 it was closed and became a warehouse .	simple
Stars get the energy they produce through nuclear fusion of hydrogen into helium .	complex
The base of the village preaching cross dates from the 7th century .	simple
Following people were members of the band .	simple
The injured people sat covered in blood , waiting for medical aid .	simple
Producing an image from a diffraction pattern requires sophisticated mathematics and often an iterative process of modeling and refinement .	complex
Fifth is the on board fire control system that all cars must have .	simple
The structure and functions of the Departments were re-organized with effect from 1 April 2010 .	simple
The tradition of homecoming has its start in alumni football games at colleges and universities since the 19th century .	simple
Rolling resistance is also the reason at least one historical human civilization abandoned the use of wheels .	simple
Context switches are usually computationally intensive , and much of the design of operating systems is to optimize the use of context switches .	complex
Without treatment , an acute attack of gout will usually resolve in 5 to 7 days .	simple
Have you got your homework ?	simple
The church was destroyed by a fire on 12 November 2001 .	simple
The sea is frozen over most of the year .	simple
The French press has different names around the world .	simple
The number of homeless people worldwide has grown steadily in the past few years .	simple
Renewable energy can also contribute to better health by providing energy to refrigerate medicine and sterilize medical equipment .	complex
A traditional design , the grapnel is merely a shank with four or more tines .	simple
They are equipped with mobile units discovered , such as jeeps or convertibles , thanks to which they can quickly reach the required events .	complex
A computer program is written by a programmer .	simple
Pazos died on 24 May 2019 , at the age of 89 .	simple
After 1998 , weight - control problems and injuries began to take a toll on Reeves , and his numbers fell off dramatically .	simple
Ostriches normally spend the winter months in pairs or alone .	simple
He was holidaying in Germany the following summer when World War I broke out .	simple
Messier 49 has the radio emission of a normal galaxy .	simple
I wish she could be there .	simple
Roads and railways have been built through passes .	simple
Mother loved mixing cream with everything .	simple
It is known as a spa , specialising in mud treatment for rheumatism and similar ailments .	complex
The idea for BASE jumping came from skydiving .	simple
In the center of a village the ground begins to open up and a strange green light emanates from within .	complex
Pump jets have some advantages over bare propellers for certain applications , usually related to requirements for high-speed .	complex
After the war , the buildings were used to house new migrants to Australia .	simple
In pre-modern society , the ordeal typically ranked along with the oath and witness accounts as the central means by which to reach a judicial verdict .	complex
Glucocorticoids are part of the feedback mechanism in the immune system which reduces certain aspects of immune function , such as inflammation .	complex
Knockouts are accomplished through a variety of techniques .	simple
Modern physical chemistry originated in the 1860s to 1880s with work on chemical thermodynamics , electrolytes in solutions , chemical kinetics and other subjects .	complex
With their righting reflex , cats often land uninjured .	simple
What we eat says a lot about us as a society .	simple
Correlation diagrams connect the molecular orbitals of the reactant to those of the product having the same symmetry .	complex
This situation almost happened again in 2004 .	simple
During the 18th century , the growing population of Paris resulted in the filling up of existing cemeteries , raising public health concerns .	simple
A stream cipher makes use of a much smaller and more convenient key such as 128 bits .	simple
Because the bridge was not expected to have large amounts of traffic , the bridge was designed with only two lanes .	simple
He painted his room blue .	simple
Traditional wood joinery techniques use the distinctive material properties of wood , often without mechanical fasteners .	simple
Would you like me to carry that for you ?	simple
Land snails are an especially important food item when drought or hard weather makes it hard to find other food .	simple
Mehr was then nominated by the Prime Minister to serve as the Minister of Finance .	simple
At the end of the wash cycle , the machine starts a rinse cycle where the garment load is rinsed with freshly distilled solvent dispensed from the solvent tank .	complex
Recent editions have focused on record feats by human competitors .	simple
These enzymes are found in bacteria and archaea and defend them against invading viruses , which are bacteriophages .	complex
Dodder can be identified by its thin stems appearing leafless , with the leaves reduced to minute scales .	complex
Concerts involving a greater number of artists , especially those that last for multiple days , are known as festivals .	complex
An architecture competition in 1927 did not produce a winning entry .	simple
She is a woman whom many people like .	simple
Nine - banded armadillos are mostly insectivores .	complex
Construction began in AD 142 at the order of Roman Emperor Antoninus Pius , and took about 12 years to complete .	simple
On - shore and off-shore winds can be extremely strong as the lake warms and cools more slowly than the land .	simple
There are a few major differences between the political system of the United States and that of most other developed democracies .	simple
Holland died of a heart attack on 24 December 2017 in New York City at the age of 89 .	simple
The Master has also been featured in spin-offs of the series , which are of unclear canonicity and may not take place in the same continuity .	complex
Images of the deity , quite different from those of the other gods , were kept in homes .	complex
Is that your car ?	simple
JRL will start opening in 3 phases from 2026 to 2028 .	simple
These enzymes are found in bacteria and archaea and provide a defence mechanism against invading viruses .	complex
Until 1964 , state senators were generally elected from districts that were not necessarily equal in population .	complex
There is zero chance of precipitation today .	simple
Have you changed your hairstyle ?	simple
The cake consists of a dense chocolate cake with a thin layer of apricot jam on top , coated in dark chocolate icing on the top and sides .	simple
It is the smallest of the closer Uranian moons , estimated to be only about 18 km in diameter .	simple
He always got a strawberry milkshake .	simple
The precise origin of absinthe is unclear .	complex
Amanda was pleased to see all of the residents happy in her newly built apartment .	simple
Australia 's external territories follow different time zones .	simple
The trematodes or flukes are estimated to include 18,000 to 24,000 species	complex
Chain- driven transfer cases use a chain to transmit power to the axles .	complex
Cattle are large grazing animals with two -toed or cloven hooves and a four-chambered stomach .	complex
Both of you are late .	simple
A move in which a wrestler jumps from the top turnbuckle , top rope or the apron landing one knee across a supine opponent .	complex
It begins 4,750 years before the Gregorian calendar .	simple
Choreography is the art of making dances , and the person who practices this art is called a choreographer .	complex
Fire plays a major role in the ecology of the forest with many plant species needing fire to regenerate .	simple
As a player he was a defender from 1992 until 2012 .	simple
Points and goals will carry over in full from the regular season .	simple
Before the age of theoretical and computational chemistry , wet chemistry was the predominant form of scientific discovery in the chemical field .	complex
Most of the oomycetes produce two distinct types of spores .	complex
Regular events and art installations are a feature of the island .	simple
It was the day when she broke her arm .	simple
Color schemes are logical combinations of colors on the color wheel .	simple
Blackmail is against the law .	simple
Income is strongly correlated with quality of prenatal care .	complex
Work executed with more or less large stones put together without any attempt at courses is called rubble walling .	simple
A Kiss My Foot match is a type of singles match where the loser has to kiss the winner 's foot .	simple
The transmission medium layout used to link devices is the physical topology of the network .	complex
Each programme has two teams of three people .	simple
The shrinking generator takes a different approach .	simple
The great crested grebe has an interesting mating ritual .	complex
000 is the emergency telephone number in Australia .	simple
Mostly songs in this album are smooth and midpaced , while some are faster .	simple
The Earth 's atmospheric circulation varies from year to year , but the large-scale structure of its circulation remains fairly constant .	complex
Birdsong was killed in a car crash on June 4 , 2019 at the age of 59 .	simple
As of , there are four living former second ladies , as identified below .	simple
In tetrapods , claws are made of keratin and consist of two layers .	simple
Australia has periodically experienced movements seeking to end the monarchy .	complex
The type of current used plays an important role in arc welding .	simple
Wass died on 4 January 2017 at the age of 93 .	simple
Shy and harmless towards humans , smalleye hammerhead sharks are fished throughout its range and is sold as food .	complex
The ovary typically develops into a capsule that splits along three or six longitudinal slits , while remaining closed at both ends .	complex
A tropical wave normally follows an area of sinking , intensely dry air , blowing from the northeast .	simple
The basic economical activity of this department is the cattle breeding .	simple
The first edition covered 45 objects numbered M1 to M45 .	simple
Reviewers criticized the film 's advertisement campaign .	simple
Most people with trichomoniasis do not have any symptoms .	complex
A TGV test train set the world record for the fastest wheeled train , reaching 574.8 km / h on 3 April 2007 .	simple
A number of other visiting diesel and steam engines have also seen service on the line .	simple
The median income for a household in the city was $ 39,375 , and the median income for a family was $ 48,250 .	simple
Historically , the island gained wealth from cotton plantations .	simple
Other types of anal carcinoma are adenocarcinoma , lymphoma , sarcoma or melanoma .	complex
The train stopped suddenly .	simple
We 're expecting a snowstorm overnight .	simple
In some jurisdictions , specific types of criminal cases may also be started by the filing of a complaint .	complex
The boiling point of a liquid depends on the pressure of the surrounding air .	simple
Many visual novels use voice actors to provide voices for the characters in the game .	simple
The film received generally favorable reviews .	simple
The dermatologist diagnosed skin cancer .	complex
Each episode of Season One attracted more than a million viewers on its first airing .	complex
Larger code size can be traded for higher program speed when applying loop unrolling .	simple
Although concentrated in London , the outbreak affected other areas of the country as well .	simple
Fourth is the high-strength metal shield that must be placed behind the head of all Top Fuel drivers .	simple
Late in life he suffered from depression and madness .	simple
The high amount of oxygen gas on Earth is because of the oxygen cycle .	complex
Modern ketchup emerged in the early years of the 20th century .	simple
There are risks of infection by salmonella bacteria .	complex
There are many ways to define the size of a cluster and distance between clusters .	simple
The idiom is not uniquely English .	simple
An a cappella choir is a choir which sings without any instrumental accompaniment .	complex
Sweden is a constitutional monarchy because it has a king , Carl XVI Gustaf , but he does not have any real power .	complex
The first settlements date from 1500 BC .	simple
These birds feed on nectar from flowers using a long extendable tongue .	complex
Let 's meet at the Irish pub .	simple
China has over 32,000 species of vascular plants , and is home to a variety of forest types .	simple
His robe was a dark red .	simple
Potassium fluoride is made by reacting potassium carbonate with hydrofluoric acid .	complex
Lots of people got sick on the cruise ship .	simple
There was controversy reported in the news in India .	simple
She stopped managing the agency in the mid-1990s because of health problems from diabetes .	simple
It is close to the station but far from home .	simple
The Long-tailed Sylph is almost the same in color but does not overlap in range .	simple
Weight training is a safe form of exercise when the movements are controlled and carefully defined .	simple
The floorball section was started in 1991 ..	simple
Horse - drawn for-hire hackney carriage services began operating in both Paris and London in the early 17th century .	complex
This event shows who has the hardest shot .	simple
In the Baroque period , music in C minor was usually written with a two -flat key signature , and some modern editions of that repertoire retain that convention .	complex
In some groups , the elytra are fused together , and the insect is flightless .	complex
Jill was always excited to eat melons .	simple
The bridge 's movements were caused by a'positive feedback ' phenomenon , known as synchronous lateral excitation .	complex
The importation of slaves was made illegal in 1792 and Chinese workers were brought to work in the farms .	simple
Many species of large predatory fish also school , including many highly migratory fish , such as tuna and some oceangoing sharks .	simple
Journalists sometimes expose themselves to danger , particularly when reporting in areas of armed conflict or in states that do not respect the freedom of the press .	complex
A fully grown adult is about 1.8 m length and weighs 90 -.	simple
He had very thick eyebrows .	simple
A move in which a wrestler jumps / falls down on an opponent driving his knee into anywhere on the opponent 's body .	simple
There are many different varieties of quartz , several of which are semi-precious gemstones .	complex
Polonium has 33 isotopes , and all of them are radioactive .	complex
It is in the mountains where you see beautiful trees .	simple
Many prophets make a large number of prophecies .	simple
The supreme court has a president and 8 judges .	simple
Spanish athletes have won a total of 154 medals , with sailing as the top medal - producing sport .	simple
No globes of the Earth from Antiquity or the Middle Ages have survived .	simple
The boat was discovered in 1955 during the construction of the Dutch A28 motorway .	simple
If the subject still wished to stop after all four successive verbal prods , the experiment was halted .	complex
He reached the height of his musical career in the early nineties .	simple
Have you seen it already ?	simple
Ortac is noted for its large gannet colony .	complex
When calculating specific impulse , only propellant carried with the vehicle before use is counted .	complex
Chinese rock and roll 's peak popularity was between 1990 and 1993 .	simple
Attempts have been periodically made to raise sheep there .	simple
Now I am being called by Softbank , too !	simple
The procedure for caring for a beating heart cadaver is the same as caring for a normal patient .	complex
The common cold is generally mild and goes away on its own with most symptoms improving in one week .	simple
He knew which bag to buy for his older sister 's birthday .	simple
While the idea was readily accepted by many in the environmentalist community , it has not been widely accepted by other scientists .	simple
The book has remained in print since its initial publication in 1971 , and has sold over two million copies .	simple
On 26 September 1904 , he died of heart failure .	simple
We learned how to predict typhoons .	simple
Many bird songs are so specific that they can be used for species identification .	simple
Her eyes were closed .	simple
The case remained unsolved and cold for several years , partly due to the volume of tips pouring in to the police who investigated the crime .	simple
The long pit straight has also been utilized for drag racing .	simple
In contrast , the procedures of the Diet of Japan have moved away from the British parliamentary model .	simple
Today , the local economy is mostly shopping and handcraft , with the largest employer being a clothing maker .	simple
Most eels live in the shallow waters of the ocean and burrow into sand , mud , or amongst rocks .	simple
While hundreds of comic series have been made in the Franco- Belgian group , some are more notable than others .	simple
Treatment for cerebrovascular disease may include medication , lifestyle changes and / or surgery , depending on the cause .	complex
Actors working in theater , film , and television have to learn different skills .	simple
The club also played floorball during the 1980s .	simple
The president of the company claimed one of his employees stole the money .	simple
Another application of material science in industry is the making of composite materials .	simple
Some of these performances were omitted from DVD release for copyright reasons .	simple
All hardcovers contain the contents of the comics , including the covers , and in some cases bonus material .	simple
Most of the finer sort of medieval manuscripts , whether illuminated or not , were written on vellum .	complex
By the 1960s , the need for a new international terminal had become apparent , and work commenced in late 1966 .	simple
This move sees the wrestler delivering an open-handed strike with arm movement akin to a cross , usually to the opponent 's chin , face or chest .	complex
I am disappointed by what I find in my refrigerator .	simple
Prizes are also given to publicize noteworthy or exemplary behavior , and to provide incentives for improved outcomes and competitive efforts .	complex
Cenotes are surface connections to underground water bodies .	simple
There are five subspecies of the short- beaked echidna .	complex
In many countries the manufacture or possession of a pipe bomb is a serious crime , regardless of its intended use .	simple
Thomas died on April 30 , 2016 of natural causes at the age of 91 .	simple
The Pyxicephalidae contain two subfamilies , with a total of 12 genera .	complex
Ethnic separatism is based more on differences in culture and language than religious or racial differences .	complex
The small commune formed only industrial and is residential today , the picturesque buildings mixed with modern buildings .	complex
An attack where a wrestler will strike an opponent using the knee .	simple
Pannella died on 19 May 2016 of cancer , after agreeing to be sedated .	simple
At the beginning of the 19th century , the building was used as a restaurant .	simple
Although geographers are historically known as people who make maps , map making is actually the field of study of cartography , a subset of geography .	complex
At least two schools of researchers have proposed that dromaeosaurids may actually be descended from flying ancestors .	complex
The groups offers services and developments programs .	simple
It can be argued that an interstellar mission which cannot be completed within 50 years should not be started at all .	complex
The Seto Ohashi Bridge was built in the 1980s .	simple
VFDs are used in applications ranging from small appliances to large compressors .	complex
Usually men and boys sang Gregorian chant in churches , and holy women and men sang Gregorian chants in their daily prayers .	simple
The common toad usually moves by walking rather slowly or in short jumps using all four legs .	simple
Currently unique among the United States , Alaska is not entirely subdivided into organized county equivalents .	complex
Some people would like to know what it is to be like a celebrity .	simple
There is a hole in my sneakers .	simple
One or two players regularly form a side on beach courts divided by a net like beach tennis .	simple
Unlike lepidosaurian reptiles , pelycosaurs lacked reptilian epidermal scales .	complex
Key : Years in parentheses denote the year of adoption by the state 's legislature .	complex
The event had eight professional wrestling matches with different wrestlers involved in scripted feuds , plots and storylines .	complex
Since the germ theory of disease , it has also come to mean an absence of germs and other waste .	complex
Pseudogenes are generally thought of as the last stop for genomic material that is to be removed from the genome , so they are often labeled as junk DNA .	complex
Ten matches were contested at the event , including three on the pre-show .	simple
What would you do if you were me ?	simple
The song was considered controversial upon release , because it was about religion .	complex
Chess players classify endgames according to the type of pieces that remain .	simple
A goal of compiler and processor designers is to identify and take advantage of as much ILP as possible .	simple
Not only did nimravids have varied tooth styles , but they also showed the same range of size size and shape as felids .	complex
Most sea snakes are able to breathe through their skin .	simple
The grinding of solid matters occurs under exposure of mechanical forces that trench the structure by overcoming of the interior bonding forces .	complex
In males , relaxin enhances motility of sperm in semen .	complex
Financial maths is the study of maths for financial markets .	simple
During World War I , the strait was of strategic significance .	simple
The series proved popular with American audiences and critical response , though sparse , was positive .	simple
Bees love pollen from flowers .	simple
The weapon 's barrel is screwed into the receiver and is not quickly detachable .	complex
Conscious thought is not necessary for knowledge of results to have its effect .	simple
Elliptical galaxies range in size from tens of millions to over one hundred trillion stars .	complex
Most centrioles are nine sets of microtubule triplets , arranged in a cylinder .	complex
Similar mean orbital elements led the discoverers to postulate a common origin for the group in a breakup of a larger body .	complex
Construction of the bridge began on March 17 , 1952 .	simple
I wish I could tell them that I forgive them .	simple
Other authors have attempted to use evolutionary game theory in order to explain the emergence of human attitudes about morality and corresponding animal behaviors .	complex
My grandmother keeps a very old pair of scissors in the bureau .	simple
With an area of 1648000 km2 , Iran ranks seventeenth in size among the countries of the world .	simple
Thomas died on April 30 , 2016 , at the age of 91 .	simple
The laboratory of 3D computer graphics and calculation investigates new algorithms to solve problems of processing and analysis of signals and images .	complex
The repairs were completed on 16 July 2012 .	simple
Before the age of man or beast , the immortals wage war on each other in the heavens .	complex
If they were at my house , I would have fed them .	simple
The five subspecies of the short- beaked echidna are each found in different geographical locations .	complex
The movement began in the late 1960s .	simple
Foods and beverages contain numerous aromatic compounds , some naturally present in the raw materials and some forming during processing .	complex
Counting the number of ASL speakers is difficult because ASL users have never been counted by the American census .	complex
No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 498 to 506 .	complex
The symptoms of POTS can be caused by several distinct pathophysiological mechanisms .	complex
The authors suggest that oil dependence is a problem we need no longer have .	simple
Not every conjecture ends up being proven true or false .	complex
We sat watching the sunset .	simple
By contrast , some missing person cases remain unresolved for many years .	simple
He died in 2001 of a pulmonary embolism .	complex
Critics commented on the film 's misleading advertisement campaign .	simple
The rock python 's color pattern is whitish or yellowish with the blotched patterns varying from tan to dark brown shades .	complex
An adult is about 1.8 m in length and weighs 90 - 120 kg .	simple
There were only a small number of men who were healthy .	simple
Few people liked her .	simple
The Reminders app allows users to make lists and alerts that can be based on a date or a location .	simple
The wrestler draws a hand back and hits the opponent vertically , usually hitting the top of the head .	simple
The city government consists of mayor who is elected at large and five member city council who are each elected from a district .	simple
Pies made from pumpkins use pie pumpkins which measure about six to eight inches in diameter .	simple
Plant terpenoids are used for their aromatic qualities and play a role in traditional herbal remedies .	complex
To pursue a cause of action , a plaintiff pleads or alleges facts in a complaint , the pleading that starts a lawsuit .	complex
David sent his friend a wedding gift .	simple
There is a guest house on the hill behind the main house .	simple
We stood looking at the sky .	simple
At first , during the 1820s and 1830s , she composed exclusively for the piano .	simple
Tickets went on sale to the public on November 3 , 2007 .	simple
Barcelona is one of the most important tourist destinations in Europe , with millions of people visiting every year .	simple
In the United States , the game is played by a group of people .	simple
The new immigration bill would allow some people to stay in the country .	simple
This is a listing of the top ten point scorers in franchise history .	simple
The budget was around $ 15 million .	simple
There is no connection between the shape of a bacterium and its colors in the gram staining .	complex
The supreme court consists of a president of the court and 8 judges .	simple
As of 2005 , the municipality had a total population of 2647 .	simple
They were given several types of fish .	simple
This stellar system is currently one of the most massive that can be studied in detail .	complex
The stars in planetary nebulae are very hot .	complex
I wish I could have finished it .	simple
No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 456 to 479 .	complex
Consistent with other roles in modern corporations , management accountants have a dual reporting relationship .	complex
Each round uses 6 16 - bit sub-keys , while the half- round uses 4 , a total of 52 for 8.5 rounds .	simple
It affects up to 80 percent of all patients who have had diabetes for 10 years or more .	complex
B. F. Skinner was responsible for a different type of machine called GLIDER , which used his ideas on how learning should be directed with positive reinforcement .	complex
The cathedral was built on the site of Mayan ruins T'ho .	simple
The number of white blood cells increases when a person is fighting infection or disease and decrease when a person is healthy .	simple
Sometimes , glow fuel is called nitro or just model fuel .	complex
Hemorrhoids are diagnosed by a doctor .	complex
Organic synthesis is a special branch of chemical synthesis dealing with the synthesis of organic compounds .	complex
Large amounts of food waste can occur at any stage in the process of producing food .	simple
Antidisestablishmentarianism is also referred to as one of the longest non-scientific words in the English language .	complex
Lithium peroxide is made by reacting lithium hydroxide with hydrogen peroxide and removing the water .	complex
New Zealand is a constitutional monarchy and parliamentary democracy .	complex
Many tree frogs can change their color for better camouflage .	complex
The Romans adopted the Greek tradition , writing at first in Greek , but eventually chronicling their history in a freshly non-Greek language .	complex
Was there anything left in your room or did you clear everything out ?	simple
The book is divided into two parts , and is 108,260 words long .	simple
The dog is afraid of the thunder .	simple
So , in normal diploid organisms , chromosomes are present in two copies .	complex
About 10 % of all sedimentary rocks are limestones .	complex
He died , aged 80 on 23 July , 2014 .	simple
Rise Up takes place every year from December 28 to January 1 .	simple
I 'd like you to set the table for dinner .	simple
Some specific ministries / department are not allocated to anyone in the cabinet but the Prime Minister himself .	complex
In 2011 the statue was vandalized three times , being splashed with red paint .	simple
Smoked and salted cod roe paste is very popular in Sweden .	complex
The second semester begins in September .	simple
China has said that resource depletion and environmental concerns are the reasons for increased nationwide control of its rare earth mineral production .	complex
Grand Total 12,850,815 gross tons	simple
Have you started your new job yet ?	simple
Every professor had to take attendance .	simple
Binary form was popular during the Baroque period , often used to structure movements of keyboard sonatas .	simple
The island has an area of about 174 km .	simple
A baby sheep is called a lamb .	simple
Thus , the mean of the grouped data is	simple
When writing currency amounts , the location of the symbol varies by language .	simple
Other theorems have a known proof that cannot easily be written down .	complex
The climate of the region is subtropical monsoonal .	complex
Images of the god were kept in homes to protect from evil and so he was shown quite differently from the other gods .	simple
In more recent years , many projects have attempted to bridge the gap in our knowledge caused by the Zone of Avoidance .	simple
His lectures were legendary and frequently used to last for three or four hours .	simple
We rushed to the place where we last saw her .	simple
The man in that car caused the accident .	simple
The shape of the cabling layout used to link devices is called the physical topology of the network .	complex
The county is divided into municipalities .	simple
Independence Day , the only holiday that celebrates the United States , is a national holiday marked by patriotic displays .	complex
The cat skull is unusual among mammals in having very large eye sockets and a powerful and specialized jaw .	complex
The collection includes some of the prefecture 's most important cultural assets and works by artists with some connection to the region .	simple
Europe lies mainly in the temperate climate zones , being subjected to prevailing westerlies .	complex
I have been teaching here for many years .	simple
Many cities have metros .	simple
The species in this family vary in size , from 1.5 cm to 12 cm .	simple
They told her what they were expecting from her .	simple
Crystallographic methods now depend on analysis of the diffraction patterns of a sample targeted by a beam of some type .	complex
Most members have a complex lifecycle , involving both asexual and sexual reproduction .	complex
I wish I knew who broke in to our house .	simple
Tits are active , noisy , and social birds .	simple
Epictetus taught that philosophy is a way of life and not just a theoretical discipline .	complex
The majority of feature movies are between 70 and 210 minutes long .	simple
It is important to keep children with croup as calm as possible .	simple
It is known for its inviting jungle gym-like characteristics .	simple
A- flat minor is rarely used as the main key of a piece of music .	simple
It 's not raining anymore but they stopped playing outside anyway .	simple
The first movement is written in sonata form .	simple
Negative one has some similar but slightly different properties to positive one .	simple
Around the world , the sugar glider is a popular domestic pet .	simple
As a result of the development of agriculture in the south , important cultural development was possible there .	simple
To prove this with algebra , start with the equation	complex
Geordi was born blind and must wear a VISOR to help him see .	simple
The victorious rebels formed a government that abolished the military .	complex
The strong interaction is often thought to be controlled by gluons , which ' glue ' quarks together through the strong force .	complex
The nomes remain in place for more than 3,000 years .	simple
As of 2011 , about one hundred medications are in development for hepatitis C.	complex
The third theme was used from 1962 to 1967 .	simple
Some people consider catsuits to be a fetish item .	complex
NMR spectroscopy databases provide information to relate structure and NMR data .	simple
Gout is partly genetic , contributing to about 60 % of variability in uric acid level .	complex
We finally got sunshine after days of rain .	simple
The clock signal is a special digital signal that is used to synchronize many digital circuits .	complex
Kestrels can fly in stationary air , even indoors in barns .	simple
The pelvic region of the trunk is the lower part of the trunk , between the abdomen and the thighs .	complex
The timer will go off any second now .	simple
Kalpokas died after following days ill health on 20 March 2019 , at the age of 75 .	simple
The ladder analogy arises because no single technique can measure distances at all ranges encountered in astronomy .	complex
Matches where also be played on Tuesdays or Wednesdays instead of the normal Thursdays due to scheduling conflicts .	simple
Known as One Billion Rising for Justice , the event was held on February 2014 .	simple
Pure aluminum is very soft , so a harder metal is almost always added .	simple
Stadnyk died at the age of 45 on 24 August 2014 from a brain hemorrhage .	complex
Sock puppets are often used for entertaining people , especially children .	simple
A recording medium is a physical material that holds data expressed in any of the existing recording formats .	simple
He dubbed the relationship between color and salt formation halochromy , of which malachite green is a prime example .	complex
Deomyines share no morphological characteristics that can be used to separate them from other muroids .	complex
Honey badgers are intelligent animals and are one of a few species known to be capable of using tools .	simple
The university has its own campus with a total area of 35 000m2 .	simple
In Canada and the United States , neighborhoods often have official or semi-official status .	simple
Most of Europe lies in temperate climate zones .	simple
Boiling tubes are commonly made from Pyrex glass which can tolerate high temperatures .	complex
The primary goal of instrument analysis is to measure an amount of substance .	simple
New Zealand announced that the country would send two fifteen-member civil defence teams to assist in flood rescue efforts .	simple
Most tin whistles are in D , because they are often used in music with fiddles .	complex
Difficulties arise in tracing the history of design management .	simple
A bird bath is an attraction for many different species of birds to visit gardens , especially during the summer and drought periods .	simple
Since the end of the series rumors have circulated that a feature - length movie was in the works .	simple
He also showed that neither the axiom of choice nor the continuum hypothesis can be disproved from the accepted axioms of set theory , assuming these axioms are consistent .	complex
The second tunnel was discovered on 19 March 1975 .	simple
A tropical wave moved off the coast of Africa on August 9 .	simple
I got newspaper ink on my shirt .	simple
That was the day when we saw it .	simple
They forage on wet ground or in shallow water , mainly eating insects , small fish and some seeds .	simple
All 16 - bit programs run by default in a single virtual DOS machine with shared memory space .	complex
Hydrogen cyanide is a poisonous gas that interferes with cellular respiration .	complex
The artists who produced these paintings used techniques rarely found in other cave art .	simple
The attacks against the American beaches , as well as the violent fighting , had tired out the Japanese .	simple
